了哥王,大救驾汤,治肝癌、乳腺癌、肝硬化腹水、骨折、牙痛、臌胀、哮喘、鹤膝风
玉簪,无痛拔牙散,治乳腺癌、咽喉肿痛、小便不通、肚心痈毒、老年头昏、牙痛
石打穿,参术紫草汤,治食道癌、晚期胃癌、噎膈、急慢性肝炎、跌打疯肿、鹤膝风
猪苓,加味猪苓汤,治膀胱癌、子宫颈癌、水肿、小便不利、尿道涩痛、水湿泄泻、白带过多、呕吐、〓疟
爵床,爵龙汤,治肝癌、膀胱癌、乳糜尿、瘰疠、肾盂肾炎、血痢、肝硬化腹水、结核性肛瘘
三颗针,三马菊花汤,治结膜炎、咽喉肿痛、肠炎痢疾、湿热痹痛、无名肿毒、丹毒、湿疹、跌打瘀肿、烫伤
长春花,,治恶性淋巴瘤、何杰金氏病、白血病、蕈样霉菌病、绿色瘤、肾母细胞瘤、乳癌、腺癌、黑色素瘤
喜树,,治胃癌、肝癌、结肠癌、膀胱癌
田基黄,茵陈加减汤,治肝癌、肠痈、肺痈、湿热黄疸、跌打损伤、急性阑尾炎、中暑高热、毒蛇咬伤
朱砂根,,治喉癌、食管癌、咽喉肿痛、风湿骨节痛、劳伤吐血
景天三七,,治肺癌、尿血、跌打损伤、心烦失眠
费菜,,治胃癌、癔病、便血、跌打骨折、扭伤
草珊瑚,草珊瑚汤,治胃癌、肠癌、食管癌、肝癌、胰腺癌、直肠癌、肠系淋巴肉瘤、肠胃炎、风湿痹痛、跌打损伤、闭经、感冒
